id,prob
39004,0.0005766229862649441
37481,0.10787881436040156
5334,0.3209073962973677
14138,0.007143964968871601
1819,0.01755964344798453
2406,0.747743669793051
49339,0.9980659056376838
7599,0.02773283594637915
20698,0.9129090394770285
41313,0.9980680554388872
32842,0.9999942171242965
49898,0.14692439659434056
20733,0.7394997974981674
44875,0.6476648023410223
39320,0.6202808448275501
25705,0.9766025102222001
48455,0.0024673174240968103
28689,0.9593359608990821
4768,0.9944548021968094
9785,0.9655729511942468
45741,0.059947455288963135
26055,0.000660196753586852
28622,0.06973548545432096
10107,0.009341509968912672
47579,0.010460954121107518
16602,0.6469014844075424
29854,0.733105920657072
47227,7.394796168251796e-05
4970,0.0009582702656799147
16408,0.010587505040466034
11828,0.9963010581834623
40298,0.003006267469346816
12211,0.018203016068004018
2970,0.8290139606179747
4898,1.8781401254215562e-05
499,0.9099612561545672
39638,0.020491428159066873
24628,0.00016921304876197358
32824,0.9891589396028848
7173,0.5798339826648228
42290,0.0017264476146733822
38940,0.9994567781140992
5596,0.99532671284451
3512,0.09916961451708174
20652,0.07147254230090863
13795,0.2706228438454746
11964,0.6286828698168838
19775,0.7854515659500414
18097,0.9697015818299601
4300,0.9998712817481888
48523,0.023631368464074622
11707,0.18906798106757508
47107,0.009312688290154608
44711,0.8686486983929982
26777,0.02226913224610578
33340,0.9788650577467477
29621,0.9782421297905793
39172,0.8704772943798024
15991,3.508876151879506e-05
41508,0.01638488604046819
35923,0.8752367924781782
26689,0.04785200584897805
17981,0.49802401048219014
15895,0.9973770827493976
25900,0.022467472180680875
19589,0.41768941856207376
38550,3.901497617706189e-10
17833,0.21975985079856622
1097,0.08680714663743841
18427,0.01101277113785262
17257,0.8701502642909231
17830,0.03505986724223405
11664,0.8809451518617896
17309,0.051643078613312354
45909,0.023123578287444504
591,0.27258021648071934
37715,0.9300374541750924
43677,0.8348350977942837
9766,0.887683901922546
35313,0.0002026618335588644
11119,0.99283056722265
14301,0.7554920658657558
10880,0.9619900054130461
27672,0.8499401232787128
40666,0.2944106020888688
17460,0.011348196934368428
8662,0.11040443224200795
31151,0.0003905816045382683
24246,0.4217063596731616
25933,0.7309649480623187
39743,0.04527839434942728
45888,0.003362740986786105
35773,0.9986048967217633
31750,0.7417178857071793
8478,0.01042773785033741
41484,0.9993310952935073
5834,0.6573489171474959
18198,0.8635786034317509
48808,0.0011386010447776115
45616,0.02436386589108561
1994,0.9895046043152539
5427,0.9085310490734021
1778,0.021648809028913803
43859,0.027132888823005744
2637,0.8421512315558357
26296,0.9436426299794445
28747,0.9385763339890891
9839,0.41901646306701285
39427,0.00036881104829037417
13807,0.9459053420082192
13224,0.1833297801079194
24411,0.8843544196154255
36772,0.7473305038577692
26509,0.5784886187272531
49883,0.999952883116002
34379,0.846866026026352
1310,0.9858389453927043
46083,6.756451064871538e-07
13078,0.9850281965528807
27948,0.943830396275368
34713,0.12810469945382505
47866,0.4392544738558262
39912,0.5637655939934421
34276,0.7472879561149562
12109,0.15558062916022578
45905,0.00926182183414337
24394,0.9998829149268511
46352,0.0029388555359686776
41499,0.5553317745712189
4454,0.008153504837403973
49285,0.1372015971821056
22228,0.9556626078410525
40189,0.00042186686656339484
23760,0.9962412046597058
8674,0.0017678312933187101
26843,0.010266345405867032
15926,0.7687139484487174
30004,0.06237892573800903
49603,0.3999901441037022
30977,0.9945418335399829
26854,0.9695746246326938
10616,0.02435933910278287
9837,0.9974373622210554
14996,0.9617930356373776
2643,0.6506997830302765
38423,0.9690900926397678
44247,0.5980667902906645
36586,0.01578999050135101
11601,0.8098043362422781
7252,0.9956652060907546
44554,0.9999419482384678
29665,0.0005096120030833333
48201,0.01082773062737899
9284,0.001056432495867618
22587,0.5613009378023146
43348,0.8451960472230307
23162,0.4344112298681871
47669,0.9809180804913725
7657,0.0014352265352703775
41833,0.8840356514279317
25454,0.0023496887344303463
34375,0.2157091507433827
27729,0.9995209799457752
19999,0.06837865655356819
3552,0.0226124256268473
8876,0.935057180316702
18766,0.8512514840983052
9039,0.7963205694107229
41407,0.9991395922794245
17804,0.04001271944604597
48725,0.015275505192602937
40896,0.23517340308904508
6328,0.13292878496303379
45427,0.9983885702498952
11629,0.0019555103271330955
6350,2.642933174490345e-11
24687,0.9939494501527965
3490,0.14536968453575574
7882,0.175521489805503
4265,0.7808660406417771
33709,0.6325790238789752
36645,0.8649421583279503
15207,0.008294558191803868
2372,0.015275170054721877
44686,0.0015166525292821952
25570,0.6243054742502632
39777,0.7881981385174673
10896,0.06615004642942102
17345,0.4681955033327072
1766,0.9662650870411901
770,0.0004714953659373416
4311,0.8928195729232978
41975,0.9753237511531074
33564,0.8545029187890574
5424,0.002521392729182961
22149,0.6614934002664107
5328,0.9530877684510292
4127,0.005354602068702858
6736,0.9677287427772963
5241,0.006089240546479948
2293,0.9467703386109421
36768,0.8926269648792348
35849,4.8460352967051136e-05
4280,9.954852637637351e-05
31465,0.750984804589583
20374,0.9465020606446283
19782,0.6749774856789251
19789,0.001125772967836725
18828,0.12068298537567823
19287,0.006007309540353966
24361,0.0006902898328827443
13794,0.19675134289276214
32443,0.9997346999095601
1332,0.1739110086104966
19537,0.009299867476134911
33278,0.792657526683672
7317,0.10018815300036309
42861,0.8491575203286567
8241,0.005606230726058134
33473,0.08756520193920737
23343,0.9541624137173267
15125,0.0004976319025839872
48886,0.964752703565607
24939,0.9575323284057651
38421,0.3948495442449719
40146,0.9903111464390822
8142,0.8943413696967726
39263,0.012971650131551828
43557,0.17224768813973187
8543,0.09259104241739274
5687,0.40552444323059195
40678,0.016037009767793636
13365,0.00023567683598023798
21975,0.19432366477866192
1769,0.9979646876739249
40810,0.9703726659117818
27603,0.04822740707917123
42306,0.8881598193459322
37929,0.1321984891659125
1883,0.12318436824550492
7470,0.9999750665459207
33215,0.001330309751515079
16030,0.9648951467540202
30987,0.00019978263738199285
21189,0.9824364278616696
4722,0.9434081281196638
6245,0.7003267851971696
25536,0.986456860807501
9919,0.9736655659636495
26468,0.9850472874966487
31112,0.9925878352581938
42912,0.27631962651114245
22181,0.001471240170531362
28784,0.5136883945927372
43423,0.9983475935344833
45577,0.014692126153587875
23204,0.7567398588550962
8005,0.0036374114993725174
21795,0.03178944756551516
24536,0.8388303591881353
5036,0.035875877009734394
37015,0.9624140461319126
35562,0.04157542349636641
10502,0.962226371383289
25505,0.5035171987849597
44557,0.6578065823400953
17132,0.002799652975815945
49532,0.5760004288426066
48897,0.9968232264033066
16316,0.9729254943765745
5182,0.14686172121575575
2622,0.16097832004760243
13976,0.3585099533145682
7166,0.36665430982765634
30716,0.9646712062708206
31338,0.23588089183379563
18432,0.6234791239362034
49948,0.010394233065670966
30699,0.980947638959929
2704,0.5379442596195175
1993,0.9982470020421755
26150,0.011565509642269376
17885,0.38359128822991595
41202,0.9824610197322726
14977,0.9621726440342513
28546,0.0003644361567812313
302,0.3553843436272293
44163,0.07533491830200828
45238,0.00022523352358182612
31891,0.47950549414351323
17421,0.0022095579074041037
19662,0.0062032884704585865
28556,0.012079382061201618
35122,0.285960350804896
34280,0.9999882064673759
39479,0.1922729619733001
9621,0.3894856333720415
12810,0.5992105016744634
695,0.0047015734748259985
32283,0.9479259395072184
15818,0.32277323133487856
48444,0.676329667802821
31241,0.9876976099464302
10015,0.8271522033916053
34822,0.9704708326446873
20522,0.9383084876936185
37638,0.9894832820584621
18049,0.9566835081924667
13380,0.9251464637860134
35265,0.00018933096622347474
35858,0.019815859698804495
28069,0.01611148009953365
49926,0.18031961364711704
43963,0.0012169758548394155
12242,0.28938798503651814
6716,0.40764143959758986
19308,0.8006866543428237
30847,0.020472346084594303
1192,0.9546042969813353
2441,0.0003197208407269589
44489,0.9174357873391287
4699,0.0043074721290728675
49666,0.9565224067281857
36102,1.9353062426921986e-06
3543,0.04772614088076134
11694,0.9964233332170875
39468,0.3142822574219918
45912,0.2600521338483123
17912,0.7306129392107272
46982,0.07147207992283007
17622,0.00023677029090778188
20293,0.9008745861705719
41256,0.13471470343459807
49306,0.9713547603011994
33644,0.8184660552417453
6533,0.9999808480934766
44638,0.6908985625434902
7812,0.8816138363404467
5705,0.9936176848018952
99,0.034511139439585246
26827,0.4722058595863188
14692,0.9884952096877729
18555,0.008438020411135411
7856,0.8730529592285439
45378,0.0006713254212576182
22375,0.5424033575570294
47776,0.9984759882196422
24586,0.03037668781692106
27093,0.999268418004041
9132,0.037586433638403256
38662,0.9730554335753502
44616,0.04377792244462855
25030,0.0024902006823066015
43269,0.3870952303368842
44513,0.9467391322310008
40115,0.959511117840119
6062,0.018423258435910916
26935,0.4604772057800514
29742,0.0014812898128135678
5435,0.011462485918700456
23244,0.6411648969081445
14821,0.4997808881348174
21369,0.0003809333637098226
26199,0.0024502951427681947
49405,0.9982112546039201
30420,0.9609641102705317
23802,0.00046782288518788724
27096,0.9365862539539479
48024,0.05530774558278403
4344,0.0013965051513068275
34406,0.5687723441822232
1743,0.251106751066272
25792,0.9997424642316791
12742,0.9450067291546536
12594,0.6921750363475837
39918,0.9786875796199132
2031,0.01066145702633514
9603,0.004206733889561398
27000,0.0005620169122342132
2891,0.01749154179763501
40797,0.9901214905243704
40754,0.0012266429106325047
33041,0.9747228013656571
25694,0.9985844924837757
23451,0.8387073392497713
35173,0.006977352276520482
16327,0.7433309962957103
9830,0.9999255140047604
16399,0.9046533033780463
485,0.9838378566588205
17289,0.9468742003661058
19619,0.07586747164102968
32733,0.1366847420578697
1279,0.9671910747102336
37084,0.25612089118838927
26451,0.06979655984603539
30791,0.815721535248446
40437,0.26028945750778865
20450,0.00032700271968104285
28515,0.5840954434477883
9699,0.9419716286595695
38916,0.4075314542884743
170,0.0006847029984720481
10365,0.8731780996849908
31060,0.9999860203731307
41744,0.7828291609765534
5948,0.9946166826600521
2630,0.22673808831716746
46131,0.47922826936300705
49746,0.25382489698904975
31792,0.0007878232619047786
4062,0.04633870988017523
11984,0.04521220362310859
17542,0.7570191014684206
22703,0.983474803590407
11654,0.38470828620895997
48087,0.9203791480345404
22874,0.043230512011663454
9597,0.03026382868970985
2881,0.9762639634571262
27232,0.9045585624816453
6123,0.9412205868200771
29775,0.9773737266701044
27545,0.6376400599386871
4643,0.9739803865563905
19629,0.11472584657503382
41874,0.98917912761822
48008,0.8325204230014043
5557,0.7147397196164508
23619,0.2503517918719975
34369,0.6409410818262862
37545,0.24458272567739583
36808,0.014096095859151173
27937,0.04155195996904387
48561,0.008079942990367807
15227,0.9970803340874114
11296,0.10767096981048649
3273,0.001605730583599329
31204,0.0003721956761473717
27805,0.0005582480095919564
16037,0.008354603073389661
10462,0.8638502911250916
14953,0.9915343305820918
21811,0.015901823722993258
49957,0.0624734579826753
24074,0.1431496358965212
4887,0.10765105500771482
28931,0.8395850480460827
42649,0.0011729936511056022
30039,0.0015941337031671156
45096,0.027359876994569057
31876,0.1278321146802053
17577,0.524845086869689
8364,0.835713106671082
3213,0.07787675723284686
17241,0.13094830164402096
14682,0.7550691378319246
32527,0.37417305991972155
6014,0.9810620579805541
13410,0.023327197738636448
28475,0.9651472363105231
41249,0.9939741763730231
35438,0.6421615592676347
46589,0.9471043329461434
10998,0.9999922248578527
5126,0.7946482862707906
9482,0.8812883079560515
7123,0.5522266391347056
40711,0.7784106606829185
14222,0.26587031653636084
23333,0.3416638011103092
17016,0.0022346696867715206
25226,0.34265273776298144
42909,0.9897410071913572
44797,0.9230878978263547
10545,0.8928468880781186
34926,0.9369172038223849
7452,0.02234402020568317
29563,0.9976236503479771
49805,0.8397739851393111
34922,0.6833665815180134
22814,0.27716722658899406
9640,0.9692947214329027
9125,0.11208508773363088
38127,0.3983529152823531
38341,0.4400582370007548
8564,0.010405697078457952
25894,0.9402236839017439
8608,0.02255214767903069
6756,0.4818400001632086
16252,0.9887719530432895
45726,0.8987734190096712
18666,0.043216909061436964
31620,0.9436459034200232
16549,0.0003269604493530121
803,0.045273776575450037
40743,0.6593784232689478
8736,0.34728260827578794
9197,0.3610453894612337
4188,0.10657392708140352
12285,0.9992947712829561
7009,0.9765700590285966
36917,0.0011331402821461614
12248,0.0017518607956980706
5495,0.012147990847764993
7229,0.8304618209981214
11483,0.9721898760839656
34136,0.9505876137267062
21754,0.9916640420461962
23978,9.208404807603708e-05
4190,0.9298473063501327
26607,0.2810932556109503
10101,0.018449400846600288
23891,0.6360550857883205
1980,0.9965885205786694
34407,0.3397724063880019
19536,0.5844732683251337
41418,0.9827109564486258
11320,0.04266251661199451
17732,0.001126375163065011
313,0.9927728473049291
38416,0.9454032523789346
20778,0.007371480029738204
48435,0.9888065633450153
8205,0.8474647118857938
38653,0.9989742772267244
1842,0.9733463264272069
264,0.34119105334951577
17938,0.9971032159002512
35107,0.8884969560694128
11255,0.7496892604373462
28285,0.9125898349550292
29695,0.11160520047219002
29137,0.9779390625466918
8654,0.8925262402980655
26865,0.9685826575538432
35824,0.9129000663334873
17582,0.8908405250965695
28603,0.07229748481944384
42184,0.1736288782170068
17009,0.8779961208591209
28991,0.0035008083662779422
20445,0.6841133857086146
15102,0.32689882459396047
38690,0.06996153733390971
34909,0.7158363372996388
395,0.9091016977254505
40098,0.1582846570015434
42645,0.650148641654271
24507,0.0015820271281437935
12680,0.15707160976296153
12135,0.009529295191186211
43093,0.1686425491766165
33890,0.3328076381264045
21838,0.9161792824662165
13217,0.4051277206839633
21848,0.9986026164675191
20064,0.9791296462869117
206,0.9772360740546049
11760,0.9980604884015026
34350,0.9519298877722848
31510,0.0735657802925998
39817,0.9972119045877409
45848,0.06259354438979031
48920,0.0029584054825045826
17226,0.1571784162408166
6675,0.532697748477416
15112,0.05028746721133796
13540,0.09244554437303887
30711,0.011735526212848865
31088,0.17455847008519038
17672,0.8946543810285094
3028,0.36606346537564705
11594,0.4300350972486591
6400,0.0032717589202736204
19013,0.03098015961664012
14456,0.0007706270242589116
35547,0.9991000927785577
42953,0.0557168743795664
37374,0.9998370124615901
20177,0.9999999990083142
16657,0.9207353276173527
12616,0.9999122183534171
1995,0.9992278504707292
46128,0.07698153634630267
13306,0.9972631665463357
21359,0.5247404218771098
2879,0.001383812510495897
16172,0.06967492122762929
35920,0.08641475792149458
32261,0.0034275636820139386
31482,0.9988320665055685
23699,0.4264704462825909
2479,0.07837236835709128
25162,0.6080849072937723
18127,0.8840256140042099
39055,0.9731095855750047
35194,0.9631482675706593
4903,0.9980856364063043
132,0.5604823070461405
25019,0.9087343953919824
46165,0.724409603378984
43996,0.9981603597258419
15232,0.8997205984373551
47151,0.08305227263377601
17355,0.7333201022661474
44629,0.9811040831695502
23530,0.9798992561692654
36519,0.6725158492501935
4910,0.9953460487918397
36854,0.9981257422752752
917,0.6832803348496959
23706,0.989798724417452
43730,0.33558998686374425
41951,0.0008678483927432211
7611,0.8796092447390911
40788,0.7346802079071743
44027,0.995247780552518
46505,0.629630003247312
17201,0.8365667953440835
4539,0.7479596829066075
18475,0.01842396190995075
20825,0.0005111175198572035
24046,0.8003439999622124
5602,0.012101305356329906
31058,0.0019491754531428577
20630,0.556191590221111
38166,0.6324674093876053
46564,0.2237859498099243
9440,0.9911581322213115
43062,0.996648750965429
19432,0.8062940668530527
13797,0.8375797438306789
19392,3.07196900434463e-05
6609,0.9786421610460571
2363,0.07584493262868107
26431,0.41596202973228996
15743,0.9801671308564506
33678,0.4369959588476425
14326,0.0005235403744969345
21973,0.9979119511716594
49326,0.1021534825206701
543,0.9965467930515027
29200,0.013740411856217886
6597,0.8717532236652126
20785,0.9728124448533138
20990,0.8060134802007489
11630,0.0012963428334546853
48825,0.7922694870085419
30277,0.5972337249720461
7265,0.00781492374123615
42608,0.7204598235194534
23134,0.9992610446182134
26798,0.9403867398896105
25633,0.5579117990652628
46768,0.5327656408111916
6278,0.9012921538850326
13681,0.5398493047784715
12148,0.9827470859911714
25236,0.007536371092353006
2530,0.03702115916144003
37622,2.2830876959674658e-05
25099,0.01656269484718056
37849,0.6100761750275149
46301,0.9949425535468267
20731,0.9631617753884315
318,0.05640133407200868
10456,0.7536942246403959
7816,0.9955025376543966
37396,0.055663357895473733
2335,0.8195531900666889
21595,0.9816560460158231
27977,0.01143509048130575
32697,0.7566835568031521
14670,0.10850167792373354
42463,0.9804143306382666
6124,0.5045231440584629
9294,0.029721713197520132
12433,0.10347611889753268
12200,0.25039203973660945
11101,0.9276277089370276
13515,0.5959090717202932
39246,0.333716563460863
27436,0.9846068477162233
12093,0.5623239053864502
38503,0.9805315742434029
30502,0.08006068144991527
47586,0.0001585799554568013
2929,0.8906006111479363
22551,0.02107272389759869
2945,0.9975822044964132
21408,0.15914863009525462
49941,0.1332889746925899
24325,0.05372010002281857
18076,0.9488628518298392
2447,0.9448148529040623
25956,0.7827176020818043
2866,0.34883407324023336
48069,0.9952014451958576
40708,0.6396252884402457
3333,0.22061266294777784
24376,0.06696887092615054
49512,0.9695640773423826
9351,0.9397252770728498
11362,0.004453982120318287
12068,0.027972875232021303
10645,0.1795136684837987
26428,0.8673822995920532
20662,0.020942647184707522
47381,0.8922184963961571
33705,0.9839966617563828
41618,0.06987215495257286
26750,0.9865134760937647
30777,0.02848408618274794
46164,0.9809761042816008
30000,0.6107546297789129
33667,0.5104849073246104
32542,0.9910869813166792
28318,0.6613564918123663
12855,0.003957286122494791
17367,0.04793271466971145
46735,0.9414811580755454
35334,0.22562212484345945
15873,0.5729091779584187
5751,0.9736936141920527
4476,0.10681719723524287
6518,0.9793415046889108
47582,0.12671479176206982
49484,0.9132635179743757
21837,0.07900482723417115
46248,0.9962348018352676
1388,1.6656059668337562e-06
22025,0.0885453831443932
12935,0.014664878976363488
37549,0.9903415261374422
293,0.34709027776999957
5133,0.5639418812713362
5739,0.9986599557739445
2518,0.14328285572316646
17890,0.00882952345882567
11938,0.9868775089813933
4034,0.22665572452295607
1360,0.08378615044393672
4756,0.9999958505164185
1484,0.554977959647674
30351,0.6947881309022232
7383,0.00450113448789072
18876,0.16935805812960048
16623,0.4176502903800504
23494,0.9986402041484962
34810,0.9359443559132533
9049,0.058782792284023326
12917,0.9669785412424161
2815,0.9991308883165728
14472,0.14011550673542084
34480,0.7497252863100502
43167,7.264068323732252e-05
20579,0.25626459281030994
28074,0.9133245762762738
13243,0.6524214341259967
3481,0.979925473843998
40110,0.006546547252451841
17325,0.1262659304773833
38295,0.7571448185059784
12126,0.7692641043390133
45505,0.2939366275044119
13881,0.5115025396835953
30922,0.9715448554587753
8167,0.36838485296878176
7901,0.8742556850048658
583,0.16069955095080007
22695,0.9771819123337527
43692,0.000310362620967394
28240,3.806247761721382e-05
41701,0.10259824982618848
27322,0.3707634948456515
41600,0.08581003621828402
31754,0.8286836557646392
9134,0.8624550291028827
31011,0.0005214295281436175
24174,0.0036431194874116664
38912,0.24278974596249533
25200,0.9373405330121585
11026,0.7641799053246912
36672,0.6612689804501466
35059,0.9919621173810484
30038,0.33831400047524646
17867,0.9349881837161695
29093,0.9990707852819729
17020,0.0001244923729143835
16059,0.10908398637916146
21243,0.9995163145167468
17576,0.7932275762198571
9589,0.7220939589304839
33210,0.011397378085456418
11506,0.008090968042951176
18197,0.000496728503130707
36159,0.9969958289544463
17426,0.356468033891056
15937,0.031058116730068013
11711,0.6265416757556542
2977,0.9680686757010711
32506,0.7424295418351233
14476,0.21100906578829443
43366,0.9771956307677313
1127,0.9908908579886809
35863,0.02158232912865878
30790,0.645141938753018
38901,0.9870881911478211
41702,0.8479502855525467
25518,0.0025666802739505437
32398,0.1498743344219223
28945,0.7992082028398327
12434,0.34689145792788245
38354,0.9943979044387989
45828,0.10343198459464305
36122,0.02581434642340482
47486,0.4071477536085602
34840,0.10498205437286769
30952,0.3098376778503079
14022,0.014017156934754074
34091,0.35368204746991594
7201,0.2877457726778982
753,0.8864374596076334
35248,0.9218027252112578
40836,0.8633351016504834
41923,0.22417740833965302
30088,0.6021480984586285
42320,0.2245422072113493
49308,0.774973989855626
25367,0.9995061061445804
17985,0.40596143005767377
24913,0.25147981599564223
16788,0.22456438970208342
47205,0.029120105604271293
19076,0.8997019482082825
255,0.00042805976916030457
49939,0.8177131350157986
46280,0.5563590404463867
15959,0.9299363929845048
28655,0.3361953625159182
17452,0.9999109301533613
38488,0.001685069288810943
46152,0.0009362331706865817
46431,0.9784669596323936
38910,0.0008279864909482439
11896,0.00012363267792856762
11416,0.9752826355034037
26088,0.20125506892636924
28562,0.0074584017043020584
33770,0.00015724842001013255
23467,0.7746902668463893
23118,0.9840521387262892
35830,0.028495472436399952
27123,0.781041607420964
5078,0.00080957335752696
23550,0.9249114761968475
6837,0.5682372740184464
48446,0.9714543406911749
26212,0.1822588432802647
3442,0.08197924612135904
18965,0.16451372917318294
25294,0.0068842088008664055
5583,0.03888907865685572
4414,0.9989859018685632
25958,0.925909254732945
3530,0.19457850339880983
31546,0.05379138196943076
9216,0.972502634135188
42381,0.01843759703761225
2726,0.080690683494221
41254,0.7121678299728159
43514,0.0010669743880052669
9697,0.9564966763456003
14200,0.9847081719100511
14846,0.01722673397287754
45608,0.0005937381001764898
26502,0.9596048552438833
8977,0.962665694433423
16609,0.3067397682537577
10424,0.0008303413396461434
46278,0.5292315448057632
49930,0.43182238021928937
29100,0.10876397212134305
1655,0.8172526591874267
20135,0.851817463564007
36210,0.5862615567355958
45290,0.0009052831068510485
32909,0.016892213042995426
18117,0.01920348001131503
49410,0.9913513472907642
16119,0.9250219983096939
11217,0.9988273450736096
28478,0.9979937819283136
21828,0.9866979665216735
30755,0.0021476725841172188
19582,0.06397313853029274
19199,0.1577681750375526
22986,0.9146201766175416
33364,0.5740282578456373
12480,0.03484285431020114
807,0.00034350753439760186
39903,0.9998964003295684
7444,0.8684410843762177
49537,0.9174909270214888
46524,0.9722704017905377
25117,0.30435728342389784
21201,0.29636413347586316
28170,0.0013824286090321515
8945,0.9991416133499298
17120,0.9958233390226604
26758,0.0008202163452480769
39404,0.6700912112192233
22768,0.9850712069162398
47042,0.7510729265674032
38830,0.7948484341945188
12003,0.9985399303895143
23253,0.07015307744348032
5100,0.0004380469890533851
34607,0.9200152811778213
14125,0.0014477073482228341
46532,0.9756316382188316
34812,0.3016795217189052
46027,0.8816474884165926
31511,0.5575425195462027
40381,0.005716370720664914
38988,0.04148909392720108
24717,0.46804725871834246
33839,0.9423940319535588
27428,0.8795789338148601
21227,0.999897056886848
21744,0.9275655711068257
15314,0.002783207713857758
44662,0.9331366107756833
13109,0.9628001383415402
7392,0.005050814439286968
16875,0.963994709705545
4405,0.0169167684137309
24863,0.10547022131805947
3217,0.06738063145093809
46842,0.06040170470531753
37380,0.7415802532137369
16473,0.9955921996319346
22418,0.0008877655224034243
22897,0.7064879225974271
40950,0.8243037180824337
43208,0.24855496381025635
32162,0.9651671832513328
43462,0.039107814729328914
29209,7.40062100551343e-07
47806,0.48194796765626097
44004,0.05902700136627531
39946,0.0014013576504803356
31746,0.468570429322522
43476,0.05333095783907015
30447,0.9997089636386669
44265,0.1614578505732903
10715,0.09994909827808543
43252,0.5528873208752495
45405,0.820899849458497
10035,0.9988100306656171
36110,0.00042404226050066506
5377,0.9990363063060592
21415,0.009556556195098015
42153,0.09187580871845595
6709,0.9934715505518196
6026,0.9999810106999282
28705,0.9492176287678352
30132,0.9994266841947317
5189,0.8259919006319967
10255,0.9956612520514713
34241,0.8133996039005101
42394,0.9758489821513223
44490,0.01680367118503126
49588,0.13999473374422894
